id,name,designation,greek,constellation,search,wikistatus,ra1,ra2,ra3,dec1,dec2,dec3,ra,dec,appmag_v,class,mass,radius,text,xrefs
376,"TORCULARIS SEPTENTRIONALIS",,,Piscium,,,1,45,23.6,9,9,28,0.459865169079639,0.159833374388192,4.26,G,,,"G-giant, home to a Nominalist sect; its full name is written on the rings of its largest gas giant.",
377,TRAPEZIUM,,,Orionis,,,5,35,5,-5,27,1.6,1.46207685880608,-0.0951282012525887,4,O,,,"Volatile cluster of hot blue giants in the Orion supernova works. The responsible demiurge has been rebuked.",
378,TUREIS,,,Puppis,,,8,7,32.64882,-24,18,15.5679,2.12731265349431,-0.424190483543683,2.78,F2mF5IIp,,,"Example of a Del Scuti variable, its surface moving inwards and outwards as it turns around. That's what it's all about.",
379,"TYCHO'S STAR",,,Cassiopeiae,,,0,25,21,64,9,15,0.110610241345141,1.11970143720653,0,SN,,,"Its connection with the ancient poet is spurious, ""Shakespeare"" have been proved to be a label for an oral tradition.",
380,TYL,,,Draconis,,,19,48,10.3521,70,16,4.549,5.18438070437939,1.22640674190904,3.9974,"G8III ",,,"Yellow giant, orbited by the planet Owlglass, where trickster deities from across the Galaxy observe their convocations.",
381,UKDAH,,,Hydrae,,,9,29,8.9,-2,46,8,2.48337808722622,-0.0483262277329986,4.59,F,,,"A tangled filament of the galactic animal has snared this G-class star, around which the manifold shudders and heaves.",
382,UNUKALHAI,,,Serpentis,,,15,44,16.07431,6,25,32.2633,4.12014599151698,0.11214837722868,2.623,"K2 III",,,"K-giant, civilisation on its habitable worlds collapsed due to an obsession with feline images or ""cataclysm"".",
383,URODELUS,,,"Ursae Minoris",,,16,45,58.1,82,2,14,4.38936489686662,1.43181963696804,4.21,G,,,"G-class giant whose binary companion is feeding off the body of its host, a rare example of stellar cannibalism.",
384,USHAKARON,,,Tauri,,,3,27,10.2,9,43,58,0.903949652839163,0.169869017587159,3.73,B,,,"Triple system, home to Poet, a nemesis device of such wanton efficacy that many of its employers die of remorse.",
385,"VAN BIESBROECK'S STAR",,,Aquilae,,,19,16,57.62,5,9,2.2,5.04819178290944,0.0898951223786924,17.3,M8V,,,"M-dwarf, so dim that some scientists argue that it is not a star but a planet that left its lights on.",
386,"VAN MAANEN'S STAR",,,Piscium,,,0,49,9.90175,5,23,19.0117,0.214522908949344,0.0940490627216396,12.374,W,,,"White dwarf, a ton of its matter could fit in a matchbox, albeit that at 6000K matches were superfluous.",
387,VEGA,,,Lyrae,,,18,36,56.33635,38,47,1.2802,4.87356550804775,0.67690306814988,0.03,A0V,,,"Home to a refined, talented yet modest race who recently announced their decision to transcend, much to everyone's relief.",
388,VINDIEMATRIX,,,Virginis,,,13,2,10.59785,10,57,32.9415,3.41288938504947,0.191273257992142,2.826,"G8 III",,,"Somewhat dissolute G-giant which has matured in the last million years and now hardly ever stays out all night.",
389,WASAT,,,Geminorum,,,7,20,7.37978,21,58,56.3377,1.9203988499399,0.383663791898644,3.53,"F0 IV",,,"F-subgiant with planetary companion bearing biosphere spectral fingerprint QQQF00F00F0 (""bizarro world"")",
390,WAZN,,,Columbae,,,5,50,57.5929,-35,46,5.9152,1.53135136937325,-0.624274773495504,3.105,"K1 IIICN+1",,,"K-giant, attacked with a causality weapon, if ever it is not observed in some world's sky it will cease to have existed.",
391,WEZEN,,,"Canis Majoris",,,7,8,23.48608,-26,23,35.5474,1.86921025556888,-0.460648372976316,1.84,"F8 Ia",,,"Rare example of a yellow supergiant, a vast crucible of the stellar alchemists, swollen with heavy elements.",
392,XESTUS,,,Velorum,,,8,40,17.58553,-52,55,18.8002,2.27020688342266,-0.923661208455342,3.6,"B3 IV",,,"Home to the Xrskh, a race who built many enigmatic megastructures and then transcended to escape their subcontractors.",
393,"YED POSTERIOR",,,Ophiuchi,,,16,18,19.28974,-4,41,33.0345,4.26873281060469,-0.0818997424105539,3.22,"G9.5 IIIb",,,"Blushing red giant, site of the planet Elephantis, consecrated to both speakable and unspeakable pleasures.",
394,"YED PRIOR",,,Ophiuchi,,,16,14,20.73853,-3,41,39.5612,4.25138487706671,-0.0644780922251356,2.75,"M0.5 III",,,"Gloomy red giant whose worlds are noted for their stern asceticism, a rival to or subsidiary of <span class=""link"" star=""393"">YED POSTERIOR</span> .",
395,YILDUN,,,"Ursae Minoris",,,17,32,12.9,86,35,11.25,4.59115404721803,1.51121878555755,4.35,A1Vn,,,"A-dwarf orbited by a lone asteroid, chalk white and ink-shadowed, named the Next-To-Last-Thing.",
396,ZANIAH,,,Virginis,,,12,19,54.35783,neg,40,0.5095,3.22844880600844,-0.0116379984723341,3.89,"A2 V",,,"Very close triple system, lost in an eternal and amicable debate about who actually is in orbit about whom.",
397,ZAURAK,,,Eridani,,,3,58,1.76695,-13,30,30.6698,1.0385994011667,-0.235768140405603,2.95,M,,,"Sombre red giant with obsidian planets, onetime seat of an evil overlord, now reinventing itself as an arts precinct.",
398,ZAVAJAVA,,,Virginis,,,11,50,41.71824,1,45,52.991,3.10099325831551,0.0308001695276575,3.604,"F9 V",,,"Tatterdemalion carnival star, strung with marquee moons, the music of its spheres goes to a wheezing old calliope.",
399,ZOSMA,,,Leonis,,,11,14,6.50142,20,31,25.3853,2.94135258621484,0.358206456274894,2.56,"A4 V",,,"An early attempt to run a solar system on magic which was thwarted when several orders of elementals formed trade unions.",
400,"ZUBEN ELAKRAB",,,Librae,,,15,35,31.54,-14,27,22.4,4.08200078006207,-0.252308675177749,3.91,K,,,"K-subgiant, claw of the galactic animal. When it was unsheathed it scratched and relieved the Great Voidquake.",
401,"ZUBEN ELAKRIBI",,,Librae,,,15,51,9,-8,31,8,4.15017479508602,-0.148682659722672,4.43,B9.5V,,,"Blue variable, claw of the galactic animal. It is unsheathed as the dark matter thaws in the cosmic spring.",
402,ZUBENELGENUBI,,,Librae,,,14,50,41.18097,-15,59,50.0482,3.88635235033599,-0.279204432631176,2.7,F,,,"Quintuple system, claw of the galactic animal. When it was unsheathed, predators on all worlds halted; prey fled.",
403,ZUBENESCHEMALI,,,Librae,,,15,17,0.41382,-9,22,58.4919,4.00119740403663,-0.163762750003676,2.61,"B8 V",,,"Rare blue-green giant, this claw of the galactic animal has not yet been unsheathed.",
